ear_mean,ear_min,yaw_mean,yaw_std,pitch_mean,pitch_std,frown_mean,nose_delta_sum,gaze_variance_mean,shoulder_angle_mean,mar_mean,roll_angle_mean,label,label_name
0.3669,0.2575,0.5911,0.0808,0.6987,0.1025,0.4270,0.9997,0.004540,134.72,0.1800,0.00,3,SOBREESTIMULACIÓN
0.3437,0.2313,0.5648,0.0664,0.5757,0.1592,0.4164,0.8403,0.005325,162.16,0.1800,0.00,3,SOBREESTIMULACIÓN
0.3408,0.2313,0.6472,0.1518,0.5202,0.1286,0.4037,0.7914,0.004085,196.86,0.1800,0.00,3,SOBREESTIMULACIÓN
0.3463,0.2854,0.6736,0.1273,0.5334,0.0563,0.3996,0.3427,0.002580,201.80,0.1800,0.00,3,SOBREESTIMULACIÓN
0.3575,0.3163,0.5921,0.0723,0.5650,0.0105,0.4028,0.2089,0.001235,195.14,0.1800,0.00,3,SOBREESTIMULACIÓN
0.3534,0.3163,0.5529,0.0198,0.5606,0.0132,0.4006,0.1256,0.000670,179.14,0.1800,0.00,3,SOBREESTIMULACIÓN
0.3539,0.2775,0.5474,0.0159,0.5674,0.0183,0.3994,0.1139,0.000315,166.25,0.1800,0.00,3,SOBREESTIMULACIÓN
0.3483,0.2775,0.5579,0.0247,0.5928,0.0470,0.4011,0.1706,0.000185,181.53,0.1800,0.00,3,SOBREESTIMULACIÓN
0.3536,0.2775,0.5776,0.0874,0.6580,0.0819,0.4129,0.3426,0.000775,213.63,0.1800,0.00,3,SOBREESTIMULACIÓN
0.4269,0.3337,0.4313,0.2295,0.6763,0.0637,0.4022,0.6151,0.003365,197.42,0.1800,0.00,3,SOBREESTIMULACIÓN
0.4158,0.3118,0.3455,0.1673,0.6352,0.0679,0.3977,0.7163,0.006865,213.16,0.1800,0.00,3,SOBREESTIMULACIÓN
0.3836,0.2667,0.4688,0.2632,0.6323,0.0618,0.4055,0.7236,0.009110,207.94,0.1800,0.00,3,SOBREESTIMULACIÓN
0.3402,0.2038,0.5764,0.2231,0.6488,0.0602,0.4148,0.7914,0.006270,243.62,0.1800,0.00,3,SOBREESTIMULACIÓN
0.3323,0.2038,0.6224,0.1957,0.5739,0.0807,0.4095,0.7192,0.003870,236.25,0.1800,0.00,3,SOBREESTIMULACIÓN
0.3539,0.2038,0.5089,0.0750,0.5226,0.0720,0.4181,0.7450,0.003210,243.79,0.1800,0.00,3,SOBREESTIMULACIÓN
0.3557,0.2578,0.4911,0.0548,0.5138,0.0477,0.4116,0.6321,0.004455,217.94,0.1800,0.00,3,SOBREESTIMULACIÓN
0.3373,0.2578,0.4823,0.0590,0.5439,0.0719,0.4068,0.5775,0.006325,166.00,0.1800,0.00,3,SOBREESTIMULACIÓN
0.3399,0.2329,0.5337,0.0662,0.5935,0.0356,0.4045,0.4745,0.005395,107.82,0.1800,0.00,3,SOBREESTIMULACIÓN
0.3373,0.2329,0.5665,0.0256,0.5931,0.0336,0.4037,0.4436,0.002920,147.29,0.1800,0.00,3,SOBREESTIMULACIÓN
0.3512,0.2329,0.5377,0.0806,0.6018,0.0441,0.4058,0.8082,0.002285,143.81,0.1800,0.00,3,SOBREESTIMULACIÓN
0.3641,0.2246,0.4847,0.0803,0.5955,0.0598,0.4073,0.8460,0.002500,116.97,0.1800,0.00,3,SOBREESTIMULACIÓN
0.3777,0.2246,0.4779,0.1028,0.5872,0.0543,0.4080,0.8024,0.002520,101.52,0.1800,0.00,3,SOBREESTIMULACIÓN
0.4064,0.2246,0.4648,0.0943,0.6083,0.0610,0.4113,0.5581,0.001790,101.41,0.1800,0.00,3,SOBREESTIMULACIÓN
0.4295,0.3582,0.4691,0.0848,0.6545,0.0183,0.4161,0.3974,0.001200,102.23,0.1800,0.00,3,SOBREESTIMULACIÓN
0.4180,0.3629,0.4572,0.0184,0.6590,0.0128,0.4194,0.1021,0.000760,103.92,0.1800,0.00,3,SOBREESTIMULACIÓN
0.3943,0.2852,0.4819,0.0390,0.6643,0.0213,0.4173,0.1678,0.000435,113.76,0.1800,0.00,3,SOBREESTIMULACIÓN
0.3941,0.2852,0.5579,0.0758,0.7184,0.0744,0.4237,0.2322,0.000485,172.82,0.0500,0.00,4,AGOBIO POSTURAL
0.3945,0.2852,0.6129,0.0543,0.7794,0.0502,0.4371,0.2257,0.000770,229.40,0.0500,0.00,4,AGOBIO POSTURAL
0.4034,0.3744,0.5665,0.0819,0.7923,0.0193,0.4481,0.1454,0.000760,223.32,0.0500,0.00,4,AGOBIO POSTURAL
0.3900,0.3295,0.4963,0.0693,0.7762,0.0615,0.4494,0.3850,0.000420,189.41,0.0500,0.00,4,AGOBIO POSTURAL
0.3740,0.2859,0.4622,0.0438,0.6895,0.1304,0.4340,0.6722,0.000650,163.96,0.0500,0.00,4,AGOBIO POSTURAL
0.3829,0.2859,0.4727,0.0479,0.6405,0.1176,0.4255,0.7712,0.002240,176.58,0.0500,0.00,4,AGOBIO POSTURAL
0.3658,0.2532,0.4713,0.0650,0.6050,0.1059,0.4185,0.6739,0.004110,217.62,0.0500,0.00,4,AGOBIO POSTURAL
0.3435,0.2198,0.5481,0.3053,0.5573,0.0620,0.3982,0.8454,0.004575,211.64,0.0500,0.00,4,AGOBIO POSTURAL
0.3641,0.2198,0.5310,0.3113,0.5870,0.0493,0.3962,0.6926,0.004435,156.18,0.0500,0.00,4,AGOBIO POSTURAL
0.4077,0.3310,0.4052,0.0408,0.6270,0.0125,0.4031,0.1902,0.003295,101.61,0.0500,0.00,4,AGOBIO POSTURAL
0.3975,0.3014,0.3947,0.0242,0.6264,0.0121,0.4077,0.0822,0.001840,101.58,0.0500,0.00,4,AGOBIO POSTURAL
0.3392,0.1909,0.4543,0.0796,0.5255,0.1925,0.4081,0.3389,0.000855,132.78,0.0500,0.00,4,AGOBIO POSTURAL
0.3386,0.1909,0.4812,0.0631,0.5771,0.2269,0.4195,0.8126,0.004175,164.06,0.0500,0.00,4,AGOBIO POSTURAL
0.3424,0.1909,0.4831,0.0617,0.5879,0.2339,0.4122,0.9622,0.006305,160.42,0.0500,0.00,4,AGOBIO POSTURAL
0.3213,0.2201,0.4571,0.0318,0.6208,0.0836,0.4090,0.4115,0.009305,101.88,0.0500,0.00,4,AGOBIO POSTURAL
0.2639,0.2201,0.4647,0.0353,0.5573,0.0193,0.4044,0.3265,0.008065,92.49,0.0500,0.00,4,AGOBIO POSTURAL
0.2596,0.2201,0.4781,0.0192,0.5742,0.0279,0.4073,0.2456,0.004325,94.16,0.0500,0.00,4,AGOBIO POSTURAL
0.2819,0.2245,0.4822,0.0171,0.6128,0.0388,0.4081,0.1989,0.001660,95.08,0.0500,0.00,4,AGOBIO POSTURAL
0.3064,0.2609,0.4834,0.0142,0.6442,0.0168,0.4100,0.1915,0.001480,96.91,0.0500,0.00,4,AGOBIO POSTURAL
0.3033,0.2415,0.5064,0.0325,0.6315,0.0279,0.4135,0.2936,0.001555,99.16,0.0500,0.00,4,AGOBIO POSTURAL
0.3006,0.2415,0.5268,0.0301,0.6289,0.0256,0.4166,0.4476,0.001945,99.71,0.0500,0.00,4,AGOBIO POSTURAL
0.3237,0.2797,0.5326,0.0158,0.6644,0.0427,0.4265,0.4424,0.005765,99.72,0.0500,0.00,4,AGOBIO POSTURAL
0.3537,0.3046,0.5292,0.0135,0.7106,0.0388,0.4385,0.3544,0.011215,99.87,0.0500,0.00,4,AGOBIO POSTURAL
0.3805,0.3533,0.5284,0.0059,0.7410,0.0101,0.4466,0.0855,0.012245,99.77,0.0500,0.00,4,AGOBIO POSTURAL
0.3695,0.2785,0.5284,0.0053,0.7541,0.0125,0.4509,0.0779,0.006485,96.05,0.0500,0.00,4,AGOBIO POSTURAL
0.3638,0.2718,0.5178,0.0180,0.7403,0.0497,0.4459,0.3135,0.001500,92.20,0.0500,0.00,4,AGOBIO POSTURAL
0.3417,0.2718,0.5126,0.0186,0.6513,0.1150,0.4301,0.4152,0.003185,125.30,0.0500,0.00,4,AGOBIO POSTURAL
0.3353,0.2718,0.5114,0.0187,0.5893,0.0833,0.4136,0.5948,0.008150,128.02,0.0500,0.00,4,AGOBIO POSTURAL
0.3498,0.2772,0.5317,0.0159,0.6197,0.0886,0.4137,0.2868,0.009625,131.90,0.0500,0.00,4,AGOBIO POSTURAL
0.3820,0.3352,0.5361,0.0132,0.6871,0.0210,0.4155,0.2604,0.006130,100.39,0.0500,0.00,4,AGOBIO POSTURAL
0.3802,0.3305,0.5560,0.0351,0.6924,0.0166,0.4219,0.2182,0.002525,99.20,0.0500,0.00,4,AGOBIO POSTURAL
0.3628,0.3305,0.5626,0.0408,0.6781,0.0261,0.4190,0.3380,0.001490,98.04,0.0500,0.00,4,AGOBIO POSTURAL
0.3652,0.3305,0.5334,0.0649,0.6579,0.0291,0.4140,0.2649,0.002190,97.55,0.0500,0.00,4,AGOBIO POSTURAL
0.3845,0.3413,0.4439,0.0591,0.6337,0.0093,0.4082,0.1900,0.002300,98.34,0.0500,0.00,4,AGOBIO POSTURAL
0.3737,0.2840,0.4021,0.0348,0.6279,0.0142,0.4098,0.1574,0.001705,106.88,0.0500,0.00,4,AGOBIO POSTURAL
0.3594,0.2840,0.4422,0.0683,0.6065,0.0232,0.4123,0.1608,0.000830,109.42,0.0500,0.00,4,AGOBIO POSTURAL
0.3423,0.2454,0.4964,0.0457,0.6145,0.0357,0.4177,0.2646,0.000620,109.54,0.0500,0.00,0,ENFOQUE
0.3575,0.2454,0.5058,0.0541,0.6236,0.0330,0.4179,0.2861,0.000560,97.80,0.0500,0.00,0,ENFOQUE
0.3548,0.2946,0.4998,0.0623,0.6277,0.0157,0.4174,0.2717,0.000405,97.18,0.0500,0.00,0,ENFOQUE
0.3566,0.3187,0.4834,0.0611,0.6148,0.0206,0.4176,0.3070,0.000280,97.44,0.0500,0.00,0,ENFOQUE
0.3615,0.3313,0.4652,0.0545,0.6070,0.0269,0.4136,0.2493,0.000205,98.31,0.0500,0.00,0,ENFOQUE
0.3778,0.3359,0.4373,0.0305,0.6023,0.0205,0.4117,0.2013,0.000205,138.38,0.0500,0.00,0,ENFOQUE
0.3664,0.2266,0.4833,0.0687,0.5970,0.0170,0.4082,0.2147,0.000420,201.68,0.0500,0.00,0,ENFOQUE
0.3284,0.2266,0.5362,0.0386,0.5944,0.0218,0.4098,0.2573,0.000890,256.21,0.0500,0.00,0,ENFOQUE
0.3009,0.2170,0.5420,0.0281,0.5886,0.0218,0.4123,0.2759,0.000950,257.13,0.0500,0.00,0,ENFOQUE
0.3246,0.2170,0.5236,0.0239,0.6004,0.0145,0.4101,0.2855,0.000820,257.13,0.0500,0.00,0,ENFOQUE
0.3492,0.2170,0.5140,0.0219,0.6043,0.0149,0.4084,0.2941,0.000675,256.76,0.0500,0.00,0,ENFOQUE
0.3588,0.2527,0.5269,0.0167,0.6167,0.0148,0.4109,0.1944,0.000535,254.58,0.0500,0.00,0,ENFOQUE
0.3574,0.2527,0.5296,0.0124,0.6184,0.0132,0.4105,0.1619,0.000255,254.63,0.0500,0.00,0,ENFOQUE
0.3435,0.2527,0.5343,0.0125,0.6123,0.0147,0.4128,0.1737,0.000125,256.07,0.0500,0.00,0,ENFOQUE
0.3495,0.3146,0.5363,0.0141,0.6059,0.0112,0.4092,0.1953,0.000155,256.66,0.0500,0.00,0,ENFOQUE
0.3537,0.3175,0.5388,0.0135,0.6116,0.0186,0.4085,0.1880,0.000155,255.55,0.0500,0.00,0,ENFOQUE
0.3605,0.3175,0.5391,0.0104,0.6200,0.0192,0.4095,0.2403,0.000135,255.49,0.0500,0.00,0,ENFOQUE
0.3668,0.3175,0.5337,0.0162,0.6262,0.0180,0.4157,0.3237,0.000140,248.75,0.0500,0.00,0,ENFOQUE
0.3501,0.2697,0.5245,0.0163,0.6181,0.0190,0.4270,0.3749,0.000660,191.14,0.0500,0.00,0,ENFOQUE
0.3118,0.2225,0.5281,0.0411,0.6006,0.0409,0.4376,0.4585,0.001295,136.60,0.0500,0.00,0,ENFOQUE
0.2780,0.2202,0.6014,0.1416,0.5787,0.0476,0.4352,0.7225,0.001540,116.05,0.0500,0.00,0,ENFOQUE
0.2893,0.2202,0.5997,0.1430,0.5744,0.0369,0.4313,0.6473,0.001330,114.78,0.0500,0.00,0,ENFOQUE
0.2980,0.2391,0.5667,0.1470,0.5925,0.0295,0.4301,0.5193,0.001400,120.68,0.0500,0.00,0,ENFOQUE
0.3188,0.2762,0.4759,0.0408,0.6061,0.0084,0.4312,0.1287,0.001025,140.64,0.0500,0.00,0,ENFOQUE
0.3772,0.2939,0.4180,0.0594,0.6180,0.0264,0.4256,0.2573,0.000920,136.04,0.0500,0.00,0,ENFOQUE
0.4542,0.3340,0.3916,0.0341,0.6570,0.0466,0.4147,0.2813,0.003020,107.95,0.0500,0.00,0,ENFOQUE
0.4315,0.2667,0.4049,0.0517,0.6738,0.0324,0.4141,0.4824,0.006080,138.89,0.0500,0.00,0,ENFOQUE
0.3519,0.2508,0.4081,0.0421,0.6578,0.0270,0.4239,0.5086,0.010345,175.64,0.0500,0.00,0,ENFOQUE
0.3640,0.2508,0.3760,0.0239,0.6418,0.0112,0.4262,0.4514,0.012320,173.06,0.0500,0.00,0,ENFOQUE
0.3921,0.2912,0.3992,0.0507,0.6244,0.0249,0.4222,0.6103,0.010130,111.12,0.0500,0.00,0,ENFOQUE
0.3580,0.2463,0.4326,0.0666,0.6085,0.0243,0.4259,0.5396,0.009660,118.50,0.0500,0.00,0,ENFOQUE
